time,poa_global,poa_direct,poa_diffuse,temp_air,wind_speed
2020-01-01 00:10:00,0.0,0.0,0.0,0.0,3.1
2020-01-01 01:10:00,0.0,0.0,0.0,0.0,2.9
2020-01-01 02:10:00,0.0,0.0,0.0,0.0,2.97
2020-01-01 03:10:00,0.0,0.0,0.0,0.0,3.17
2020-01-01 04:10:00,0.0,0.0,0.0,0.0,3.1
2020-01-01 05:10:00,0.0,0.0,0.0,0.0,2.97
2020-01-01 06:10:00,0.0,0.0,0.0,0.0,3.03
2020-01-01 07:10:00,0.0,0.0,0.0,0.0,3.52
2020-01-01 08:10:00,116.63,88.58,28.05,88.58,3.59
2020-01-01 09:10:00,119.59,46.64,72.94,46.64,3.45
2020-01-01 10:10:00,109.27,20.56,88.72,20.56,3.66
2020-01-01 11:10:00,264.21,117.82,146.39000000000001,117.82,3.59
2020-01-01 12:10:00,526.77,349.41,177.37,349.41,3.24
2020-01-01 13:10:00,658.53,530.16,128.37,530.16,2.97
2020-01-01 14:10:00,456.86,358.49,98.36,358.49,2.69
2020-01-01 15:10:00,7.94,0.0,7.93,0.0,2.9
2020-01-01 16:10:00,0.0,0.0,0.0,0.0,3.03
2020-01-01 17:10:00,0.0,0.0,0.0,0.0,2.97
2020-01-01 18:10:00,0.0,0.0,0.0,0.0,2.97
2020-01-01 19:10:00,0.0,0.0,0.0,0.0,3.03
2020-01-01 20:10:00,0.0,0.0,0.0,0.0,2.97
2020-01-01 21:10:00,0.0,0.0,0.0,0.0,2.9
2020-01-01 22:10:00,0.0,0.0,0.0,0.0,2.62
2020-01-01 23:10:00,0.0,0.0,0.0,0.0,2.28
2020-01-02 00:10:00,0.0,0.0,0.0,0.0,2.28
2020-01-02 01:10:00,0.0,0.0,0.0,0.0,2.34
2020-01-02 02:10:00,0.0,0.0,0.0,0.0,2.21
2020-01-02 03:10:00,0.0,0.0,0.0,0.0,2.14
2020-01-02 04:10:00,0.0,0.0,0.0,0.0,2.07
2020-01-02 05:10:00,0.0,0.0,0.0,0.0,2.14
2020-01-02 06:10:00,0.0,0.0,0.0,0.0,2.21
2020-01-02 07:10:00,0.0,0.0,0.0,0.0,2.69
2020-01-02 08:10:00,23.73,8.78,14.95,8.78,2.69
2020-01-02 09:10:00,111.86,42.2,69.67,42.2,2.48
2020-01-02 10:10:00,119.49,27.3,92.2,27.3,2.69
2020-01-02 11:10:00,715.47,564.45,151.01999999999998,564.45,2.97
2020-01-02 12:10:00,510.8,338.16,172.64000000000001,338.16,3.1
2020-01-02 13:10:00,132.7,38.37,94.32,38.37,3.38
2020-01-02 14:10:00,96.74,35.9,60.84,35.9,3.38
2020-01-02 15:10:00,6.17,0.0,6.18,0.0,3.45
2020-01-02 16:10:00,0.0,0.0,0.0,0.0,3.59
2020-01-02 17:10:00,0.0,0.0,0.0,0.0,3.66
2020-01-02 18:10:00,0.0,0.0,0.0,0.0,3.59
2020-01-02 19:10:00,0.0,0.0,0.0,0.0,3.38
2020-01-02 20:10:00,0.0,0.0,0.0,0.0,3.45
2020-01-02 21:10:00,0.0,0.0,0.0,0.0,3.59
2020-01-02 22:10:00,0.0,0.0,0.0,0.0,3.66
2020-01-02 23:10:00,0.0,0.0,0.0,0.0,3.79
2020-01-03 00:10:00,0.0,0.0,0.0,0.0,3.66
2020-01-03 01:10:00,0.0,0.0,0.0,0.0,3.45
2020-01-03 02:10:00,0.0,0.0,0.0,0.0,3.45
2020-01-03 03:10:00,0.0,0.0,0.0,0.0,3.45
2020-01-03 04:10:00,0.0,0.0,0.0,0.0,3.45
2020-01-03 05:10:00,0.0,0.0,0.0,0.0,3.45
2020-01-03 06:10:00,0.0,0.0,0.0,0.0,3.52
2020-01-03 07:10:00,0.0,0.0,0.0,0.0,4.07
2020-01-03 08:10:00,134.16,104.29,29.880000000000003,104.29,4.21
2020-01-03 09:10:00,14.99,0.0,15.0,0.0,4.34
2020-01-03 10:10:00,51.16,0.0,51.160000000000004,0.0,4.83
2020-01-03 11:10:00,52.04,0.0,52.04,0.0,5.17
2020-01-03 12:10:00,42.34,0.0,42.339999999999996,0.0,5.31
2020-01-03 13:10:00,33.52,0.0,33.51,0.0,5.59
2020-01-03 14:10:00,8.82,0.0,8.819999999999999,0.0,5.52
2020-01-03 15:10:00,1.76,0.0,1.77,0.0,5.79
2020-01-03 16:10:00,0.0,0.0,0.0,0.0,6.14
2020-01-03 17:10:00,0.0,0.0,0.0,0.0,6.41
2020-01-03 18:10:00,0.0,0.0,0.0,0.0,6.07
2020-01-03 19:10:00,0.0,0.0,0.0,0.0,5.17
2020-01-03 20:10:00,0.0,0.0,0.0,0.0,4.83
2020-01-03 21:10:00,0.0,0.0,0.0,0.0,4.41
2020-01-03 22:10:00,0.0,0.0,0.0,0.0,4.0
2020-01-03 23:10:00,0.0,0.0,0.0,0.0,3.03
2020-01-04 00:10:00,0.0,0.0,0.0,0.0,2.76
2020-01-04 01:10:00,0.0,0.0,0.0,0.0,2.9
2020-01-04 02:10:00,0.0,0.0,0.0,0.0,3.1
2020-01-04 03:10:00,0.0,0.0,0.0,0.0,3.17
2020-01-04 04:10:00,0.0,0.0,0.0,0.0,3.38
2020-01-04 05:10:00,0.0,0.0,0.0,0.0,3.59
2020-01-04 06:10:00,0.0,0.0,0.0,0.0,3.93
2020-01-04 07:10:00,0.0,0.0,0.0,0.0,4.07
2020-01-04 08:10:00,57.09,34.34,22.740000000000002,34.34,4.41
2020-01-04 09:10:00,86.43,25.02,61.400000000000006,25.02,4.76
2020-01-04 10:10:00,87.26,10.14,77.12,10.14,5.38
2020-01-04 11:10:00,67.03,0.0,67.04,0.0,5.45
2020-01-04 12:10:00,117.66,18.94,98.73,18.94,5.59
2020-01-04 13:10:00,131.84,37.84,94.0,37.84,5.38
2020-01-04 14:10:00,69.92,17.52,52.4,17.52,5.17
2020-01-04 15:10:00,7.06,0.0,7.050000000000001,0.0,5.38
2020-01-04 16:10:00,0.0,0.0,0.0,0.0,5.38
2020-01-04 17:10:00,0.0,0.0,0.0,0.0,5.24
2020-01-04 18:10:00,0.0,0.0,0.0,0.0,5.1
2020-01-04 19:10:00,0.0,0.0,0.0,0.0,4.69
2020-01-04 20:10:00,0.0,0.0,0.0,0.0,4.28
2020-01-04 21:10:00,0.0,0.0,0.0,0.0,3.86
2020-01-04 22:10:00,0.0,0.0,0.0,0.0,3.38
2020-01-04 23:10:00,0.0,0.0,0.0,0.0,2.9
2020-01-05 00:10:00,0.0,0.0,0.0,0.0,2.76
2020-01-05 01:10:00,0.0,0.0,0.0,0.0,2.62
2020-01-05 02:10:00,0.0,0.0,0.0,0.0,2.41
2020-01-05 03:10:00,0.0,0.0,0.0,0.0,2.28
2020-01-05 04:10:00,0.0,0.0,0.0,0.0,2.28
2020-01-05 05:10:00,0.0,0.0,0.0,0.0,2.48
2020-01-05 06:10:00,0.0,0.0,0.0,0.0,2.62
2020-01-05 07:10:00,0.0,0.0,0.0,0.0,2.07
2020-01-05 08:10:00,10.58,0.0,10.58,0.0,1.79
2020-01-05 09:10:00,41.46,0.0,41.46,0.0,1.66
2020-01-05 10:10:00,50.28,0.0,50.28,0.0,2.55
2020-01-05 11:10:00,33.52,0.0,33.51,0.0,2.48
2020-01-05 12:10:00,54.69,0.0,54.69,0.0,2.48
2020-01-05 13:10:00,43.22,0.0,43.22,0.0,2.41
2020-01-05 14:10:00,22.05,0.0,22.05,0.0,2.07
2020-01-05 15:10:00,2.65,0.0,2.65,0.0,1.93
2020-01-05 16:10:00,0.0,0.0,0.0,0.0,1.86
2020-01-05 17:10:00,0.0,0.0,0.0,0.0,1.86
2020-01-05 18:10:00,0.0,0.0,0.0,0.0,2.0
2020-01-05 19:10:00,0.0,0.0,0.0,0.0,1.79
2020-01-05 20:10:00,0.0,0.0,0.0,0.0,1.93
2020-01-05 21:10:00,0.0,0.0,0.0,0.0,1.79
2020-01-05 22:10:00,0.0,0.0,0.0,0.0,1.86
2020-01-05 23:10:00,0.0,0.0,0.0,0.0,1.93
2020-01-06 00:10:00,0.0,0.0,0.0,0.0,2.0
2020-01-06 01:10:00,0.0,0.0,0.0,0.0,2.0
2020-01-06 02:10:00,0.0,0.0,0.0,0.0,2.0
2020-01-06 03:10:00,0.0,0.0,0.0,0.0,2.0
2020-01-06 04:10:00,0.0,0.0,0.0,0.0,1.93
2020-01-06 05:10:00,0.0,0.0,0.0,0.0,1.86
2020-01-06 06:10:00,0.0,0.0,0.0,0.0,1.93
2020-01-06 07:10:00,0.0,0.0,0.0,0.0,2.07
2020-01-06 08:10:00,26.02,8.33,17.69,8.33,2.28
2020-01-06 09:10:00,178.81,90.46,88.34,90.46,2.41
2020-01-06 10:10:00,672.28,537.92,134.36,537.92,2.55
2020-01-06 11:10:00,768.7,627.66,141.04,627.66,2.76
2020-01-06 12:10:00,763.54,620.65,142.88,620.65,2.76
2020-01-06 13:10:00,659.23,528.41,130.82,528.41,2.76
2020-01-06 14:10:00,471.6,371.39,100.21000000000001,371.39,2.69
2020-01-06 15:10:00,45.0,30.15,14.86,30.15,3.24
2020-01-06 16:10:00,0.0,0.0,0.0,0.0,3.66
2020-01-06 17:10:00,0.0,0.0,0.0,0.0,3.79
2020-01-06 18:10:00,0.0,0.0,0.0,0.0,3.86
2020-01-06 19:10:00,0.0,0.0,0.0,0.0,3.52
2020-01-06 20:10:00,0.0,0.0,0.0,0.0,3.17
2020-01-06 21:10:00,0.0,0.0,0.0,0.0,2.55
2020-01-06 22:10:00,0.0,0.0,0.0,0.0,2.41
2020-01-06 23:10:00,0.0,0.0,0.0,0.0,2.62
2020-01-07 00:10:00,0.0,0.0,0.0,0.0,2.69
2020-01-07 01:10:00,0.0,0.0,0.0,0.0,2.69
2020-01-07 02:10:00,0.0,0.0,0.0,0.0,3.17
2020-01-07 03:10:00,0.0,0.0,0.0,0.0,3.59
2020-01-07 04:10:00,0.0,0.0,0.0,0.0,3.72
2020-01-07 05:10:00,0.0,0.0,0.0,0.0,3.79
2020-01-07 06:10:00,0.0,0.0,0.0,0.0,3.72
2020-01-07 07:10:00,0.0,0.0,0.0,0.0,2.97
2020-01-07 08:10:00,24.93,8.19,16.75,8.19,2.69
2020-01-07 09:10:00,39.69,0.0,39.69,0.0,2.48
2020-01-07 10:10:00,325.44,182.62,142.82000000000002,182.62,2.55
2020-01-07 11:10:00,81.28,3.09,78.19,3.09,2.69
2020-01-07 12:10:00,79.52,3.1,76.42,3.1,3.03
2020-01-07 13:10:00,37.05,0.0,37.05,0.0,3.24
2020-01-07 14:10:00,64.74,12.64,52.11,12.64,2.9
2020-01-07 15:10:00,44.52,28.73,15.79,28.73,2.55
2020-01-07 16:10:00,0.0,0.0,0.0,0.0,2.34
2020-01-07 17:10:00,0.0,0.0,0.0,0.0,2.9
2020-01-07 18:10:00,0.0,0.0,0.0,0.0,3.38
2020-01-07 19:10:00,0.0,0.0,0.0,0.0,3.79
2020-01-07 20:10:00,0.0,0.0,0.0,0.0,3.93
2020-01-07 21:10:00,0.0,0.0,0.0,0.0,3.86
2020-01-07 22:10:00,0.0,0.0,0.0,0.0,3.86
2020-01-07 23:10:00,0.0,0.0,0.0,0.0,3.59
2020-01-08 00:10:00,0.0,0.0,0.0,0.0,3.38
2020-01-08 01:10:00,0.0,0.0,0.0,0.0,3.38
2020-01-08 02:10:00,0.0,0.0,0.0,0.0,3.31
2020-01-08 03:10:00,0.0,0.0,0.0,0.0,3.24
2020-01-08 04:10:00,0.0,0.0,0.0,0.0,3.1
2020-01-08 05:10:00,0.0,0.0,0.0,0.0,3.17
2020-01-08 06:10:00,0.0,0.0,0.0,0.0,3.45
2020-01-08 07:10:00,0.0,0.0,0.0,0.0,3.52
2020-01-08 08:10:00,6.17,0.0,6.18,0.0,3.38
2020-01-08 09:10:00,79.4,20.22,59.17,20.22,3.52
2020-01-08 10:10:00,61.74,0.0,61.739999999999995,0.0,3.66
2020-01-08 11:10:00,80.36,3.07,77.3,3.07,3.72
2020-01-08 12:10:00,37.05,0.0,37.05,0.0,3.66
2020-01-08 13:10:00,109.74,23.32,86.42,23.32,3.52
2020-01-08 14:10:00,236.65,145.39,91.26,145.39,3.24
2020-01-08 15:10:00,6.17,0.0,6.18,0.0,3.17
2020-01-08 16:10:00,0.0,0.0,0.0,0.0,3.03
2020-01-08 17:10:00,0.0,0.0,0.0,0.0,2.83
2020-01-08 18:10:00,0.0,0.0,0.0,0.0,2.55
2020-01-08 19:10:00,0.0,0.0,0.0,0.0,2.48
2020-01-08 20:10:00,0.0,0.0,0.0,0.0,2.41
2020-01-08 21:10:00,0.0,0.0,0.0,0.0,2.28
2020-01-08 22:10:00,0.0,0.0,0.0,0.0,2.34
2020-01-08 23:10:00,0.0,0.0,0.0,0.0,2.48
2020-01-09 00:10:00,0.0,0.0,0.0,0.0,2.76
2020-01-09 01:10:00,0.0,0.0,0.0,0.0,2.9
2020-01-09 02:10:00,0.0,0.0,0.0,0.0,2.97
2020-01-09 03:10:00,0.0,0.0,0.0,0.0,3.17
2020-01-09 04:10:00,0.0,0.0,0.0,0.0,3.38
2020-01-09 05:10:00,0.0,0.0,0.0,0.0,3.45
2020-01-09 06:10:00,0.0,0.0,0.0,0.0,3.59
2020-01-09 07:10:00,0.0,0.0,0.0,0.0,4.55
2020-01-09 08:10:00,45.05,23.64,21.41,23.64,4.62
2020-01-09 09:10:00,217.98,124.24,93.74,124.24,4.62
2020-01-09 10:10:00,57.33,0.0,57.33,0.0,4.76
2020-01-09 11:10:00,42.34,0.0,42.339999999999996,0.0,4.83
2020-01-09 12:10:00,67.03,0.0,67.04,0.0,5.03
2020-01-09 13:10:00,33.52,0.0,33.51,0.0,5.24
2020-01-09 14:10:00,18.52,0.0,18.53,0.0,5.03
2020-01-09 15:10:00,5.29,0.0,5.3,0.0,4.69
2020-01-09 16:10:00,0.0,0.0,0.0,0.0,4.34
2020-01-09 17:10:00,0.0,0.0,0.0,0.0,4.21
2020-01-09 18:10:00,0.0,0.0,0.0,0.0,4.21
2020-01-09 19:10:00,0.0,0.0,0.0,0.0,4.28
2020-01-09 20:10:00,0.0,0.0,0.0,0.0,4.14
2020-01-09 21:10:00,0.0,0.0,0.0,0.0,4.21
2020-01-09 22:10:00,0.0,0.0,0.0,0.0,4.34
2020-01-09 23:10:00,0.0,0.0,0.0,0.0,4.21
2020-01-10 00:10:00,0.0,0.0,0.0,0.0,4.0
2020-01-10 01:10:00,0.0,0.0,0.0,0.0,3.72
2020-01-10 02:10:00,0.0,0.0,0.0,0.0,3.59
2020-01-10 03:10:00,0.0,0.0,0.0,0.0,3.72
2020-01-10 04:10:00,0.0,0.0,0.0,0.0,4.0
2020-01-10 05:10:00,0.0,0.0,0.0,0.0,3.86
2020-01-10 06:10:00,0.0,0.0,0.0,0.0,3.38
2020-01-10 07:10:00,0.0,0.0,0.0,0.0,2.97
2020-01-10 08:10:00,26.25,7.71,18.540000000000003,7.71,2.9
2020-01-10 09:10:00,11.47,0.0,11.47,0.0,2.76
2020-01-10 10:10:00,235.45,107.29,128.16,107.29,2.83
2020-01-10 11:10:00,84.74,3.03,81.71,3.03,3.66
2020-01-10 12:10:00,41.46,0.0,41.46,0.0,3.72
2020-01-10 13:10:00,26.46,0.0,26.459999999999997,0.0,4.0
2020-01-10 14:10:00,40.57,0.0,40.58,0.0,4.34
2020-01-10 15:10:00,6.17,0.0,6.18,0.0,4.62
2020-01-10 16:10:00,0.0,0.0,0.0,0.0,4.69
2020-01-10 17:10:00,0.0,0.0,0.0,0.0,3.86
2020-01-10 18:10:00,0.0,0.0,0.0,0.0,3.38
2020-01-10 19:10:00,0.0,0.0,0.0,0.0,3.17
2020-01-10 20:10:00,0.0,0.0,0.0,0.0,2.9
2020-01-10 21:10:00,0.0,0.0,0.0,0.0,2.48
2020-01-10 22:10:00,0.0,0.0,0.0,0.0,2.14
2020-01-10 23:10:00,0.0,0.0,0.0,0.0,2.0
2020-01-11 00:10:00,0.0,0.0,0.0,0.0,2.0
2020-01-11 01:10:00,0.0,0.0,0.0,0.0,1.66
2020-01-11 02:10:00,0.0,0.0,0.0,0.0,1.72
2020-01-11 03:10:00,0.0,0.0,0.0,0.0,1.72
2020-01-11 04:10:00,0.0,0.0,0.0,0.0,1.66
2020-01-11 05:10:00,0.0,0.0,0.0,0.0,1.79
2020-01-11 06:10:00,0.0,0.0,0.0,0.0,1.93
2020-01-11 07:10:00,0.0,0.0,0.0,0.0,2.34
2020-01-11 08:10:00,13.23,0.0,13.229999999999999,0.0,2.48
2020-01-11 09:10:00,68.09,11.79,56.3,11.79,2.69
2020-01-11 10:10:00,116.07,22.58,93.47999999999999,22.58,2.97
2020-01-11 11:10:00,119.02,15.04,103.99,15.04,3.59
2020-01-11 12:10:00,90.05,3.01,87.04,3.01,3.66
2020-01-11 13:10:00,347.13,197.72,149.41,197.72,3.66
2020-01-11 14:10:00,345.86,234.73,111.11999999999999,234.73,3.03
2020-01-11 15:10:00,35.44,15.95,19.490000000000002,15.95,2.62
2020-01-11 16:10:00,0.0,0.0,0.0,0.0,2.55
2020-01-11 17:10:00,0.0,0.0,0.0,0.0,2.83
2020-01-11 18:10:00,0.0,0.0,0.0,0.0,3.03
2020-01-11 19:10:00,0.0,0.0,0.0,0.0,2.97
2020-01-11 20:10:00,0.0,0.0,0.0,0.0,2.97
2020-01-11 21:10:00,0.0,0.0,0.0,0.0,3.03
2020-01-11 22:10:00,0.0,0.0,0.0,0.0,3.03
2020-01-11 23:10:00,0.0,0.0,0.0,0.0,3.03
2020-01-12 00:10:00,0.0,0.0,0.0,0.0,3.03
2020-01-12 01:10:00,0.0,0.0,0.0,0.0,3.03
2020-01-12 02:10:00,0.0,0.0,0.0,0.0,2.9
2020-01-12 03:10:00,0.0,0.0,0.0,0.0,2.76
2020-01-12 04:10:00,0.0,0.0,0.0,0.0,2.76
2020-01-12 05:10:00,0.0,0.0,0.0,0.0,2.9
2020-01-12 06:10:00,0.0,0.0,0.0,0.0,3.03
2020-01-12 07:10:00,0.0,0.0,0.0,0.0,3.38
2020-01-12 08:10:00,6.17,0.0,6.18,0.0,3.45
2020-01-12 09:10:00,347.22,233.27,113.96,233.27,3.66
2020-01-12 10:10:00,632.88,489.67,143.21,489.67,3.31
2020-01-12 11:10:00,515.93,334.34,181.59,334.34,4.14
2020-01-12 12:10:00,154.97,35.85,119.11,35.85,4.48
2020-01-12 13:10:00,105.24,16.05,89.19,16.05,4.62
2020-01-12 14:10:00,22.93,0.0,22.930000000000003,0.0,5.24
2020-01-12 15:10:00,7.06,0.0,7.050000000000001,0.0,4.97
2020-01-12 16:10:00,0.0,0.0,0.0,0.0,4.69
2020-01-12 17:10:00,0.0,0.0,0.0,0.0,4.62
2020-01-12 18:10:00,0.0,0.0,0.0,0.0,4.62
2020-01-12 19:10:00,0.0,0.0,0.0,0.0,4.41
2020-01-12 20:10:00,0.0,0.0,0.0,0.0,4.21
2020-01-12 21:10:00,0.0,0.0,0.0,0.0,4.07
2020-01-12 22:10:00,0.0,0.0,0.0,0.0,3.66
2020-01-12 23:10:00,0.0,0.0,0.0,0.0,3.38
2020-01-13 00:10:00,0.0,0.0,0.0,0.0,3.31
2020-01-13 01:10:00,0.0,0.0,0.0,0.0,3.17
2020-01-13 02:10:00,0.0,0.0,0.0,0.0,2.9
2020-01-13 03:10:00,0.0,0.0,0.0,0.0,2.69
2020-01-13 04:10:00,0.0,0.0,0.0,0.0,2.62
2020-01-13 05:10:00,0.0,0.0,0.0,0.0,2.69
2020-01-13 06:10:00,0.0,0.0,0.0,0.0,2.76
2020-01-13 07:10:00,0.0,0.0,0.0,0.0,2.9
2020-01-13 08:10:00,219.86,179.59,40.26,179.59,2.83
2020-01-13 09:10:00,185.24,92.28,92.96,92.28,2.83
2020-01-13 10:10:00,180.53,63.48,117.05,63.48,2.69
2020-01-13 11:10:00,131.45,20.74,110.71,20.74,2.69
2020-01-13 12:10:00,88.2,2.96,85.24000000000001,2.96,3.52
2020-01-13 13:10:00,518.14,362.39,155.75,362.39,3.38
2020-01-13 14:10:00,442.63,332.05,110.58,332.05,3.59
2020-01-13 15:10:00,87.78,58.52,29.26,58.52,3.59
2020-01-13 16:10:00,0.0,0.0,0.0,0.0,4.0
2020-01-13 17:10:00,0.0,0.0,0.0,0.0,4.34
2020-01-13 18:10:00,0.0,0.0,0.0,0.0,4.83
2020-01-13 19:10:00,0.0,0.0,0.0,0.0,5.38
2020-01-13 20:10:00,0.0,0.0,0.0,0.0,5.59
2020-01-13 21:10:00,0.0,0.0,0.0,0.0,5.79
2020-01-13 22:10:00,0.0,0.0,0.0,0.0,5.93
2020-01-13 23:10:00,0.0,0.0,0.0,0.0,6.07
2020-01-14 00:10:00,0.0,0.0,0.0,0.0,6.14
2020-01-14 01:10:00,0.0,0.0,0.0,0.0,6.07
2020-01-14 02:10:00,0.0,0.0,0.0,0.0,6.21
2020-01-14 03:10:00,0.0,0.0,0.0,0.0,6.28
2020-01-14 04:10:00,0.0,0.0,0.0,0.0,6.48
2020-01-14 05:10:00,0.0,0.0,0.0,0.0,6.55
2020-01-14 06:10:00,0.0,0.0,0.0,0.0,6.41
2020-01-14 07:10:00,0.0,0.0,0.0,0.0,6.41
2020-01-14 08:10:00,34.22,14.0,20.220000000000002,14.0,6.55
2020-01-14 09:10:00,70.29,11.4,58.88,11.4,6.69
2020-01-14 10:10:00,76.06,3.15,72.92,3.15,6.69
2020-01-14 11:10:00,113.1,11.76,101.35000000000001,11.76,6.55
2020-01-14 12:10:00,87.28,2.94,84.34,2.94,6.41
2020-01-14 13:10:00,137.37,34.62,102.75999999999999,34.62,6.48
2020-01-14 14:10:00,122.12,45.63,76.49,45.63,6.55
2020-01-14 15:10:00,6.17,0.0,6.18,0.0,6.62
2020-01-14 16:10:00,0.0,0.0,0.0,0.0,6.55
2020-01-14 17:10:00,0.0,0.0,0.0,0.0,6.55
2020-01-14 18:10:00,0.0,0.0,0.0,0.0,6.62
2020-01-14 19:10:00,0.0,0.0,0.0,0.0,6.62
2020-01-14 20:10:00,0.0,0.0,0.0,0.0,6.55
2020-01-14 21:10:00,0.0,0.0,0.0,0.0,6.55
2020-01-14 22:10:00,0.0,0.0,0.0,0.0,6.48
2020-01-14 23:10:00,0.0,0.0,0.0,0.0,6.28
2020-01-15 00:10:00,0.0,0.0,0.0,0.0,5.86
2020-01-15 01:10:00,0.0,0.0,0.0,0.0,5.24
2020-01-15 02:10:00,0.0,0.0,0.0,0.0,5.24
2020-01-15 03:10:00,0.0,0.0,0.0,0.0,5.17
2020-01-15 04:10:00,0.0,0.0,0.0,0.0,5.03
2020-01-15 05:10:00,0.0,0.0,0.0,0.0,5.03
2020-01-15 06:10:00,0.0,0.0,0.0,0.0,4.97
2020-01-15 07:10:00,0.0,0.0,0.0,0.0,5.59
2020-01-15 08:10:00,9.7,0.0,9.700000000000001,0.0,5.52
2020-01-15 09:10:00,127.99,48.82,79.17,48.82,5.72
2020-01-15 10:10:00,209.34,84.2,125.14,84.2,5.93
2020-01-15 11:10:00,81.15,0.0,81.14,0.0,5.03
2020-01-15 12:10:00,552.93,373.05,179.88,373.05,4.9
2020-01-15 13:10:00,157.16,46.72,110.44,46.72,4.76
2020-01-15 14:10:00,292.85,183.48,109.36,183.48,6.0
2020-01-15 15:10:00,16.76,0.0,16.759999999999998,0.0,5.86
2020-01-15 16:10:00,0.0,0.0,0.0,0.0,5.79
2020-01-15 17:10:00,0.0,0.0,0.0,0.0,5.79
2020-01-15 18:10:00,0.0,0.0,0.0,0.0,5.72
2020-01-15 19:10:00,0.0,0.0,0.0,0.0,4.97
2020-01-15 20:10:00,0.0,0.0,0.0,0.0,4.76
2020-01-15 21:10:00,0.0,0.0,0.0,0.0,3.86
2020-01-15 22:10:00,0.0,0.0,0.0,0.0,2.9
2020-01-15 23:10:00,0.0,0.0,0.0,0.0,2.41
2020-01-16 00:10:00,0.0,0.0,0.0,0.0,2.0
2020-01-16 01:10:00,0.0,0.0,0.0,0.0,2.0
2020-01-16 02:10:00,0.0,0.0,0.0,0.0,1.93
2020-01-16 03:10:00,0.0,0.0,0.0,0.0,2.0
2020-01-16 04:10:00,0.0,0.0,0.0,0.0,2.07
2020-01-16 05:10:00,0.0,0.0,0.0,0.0,2.21
2020-01-16 06:10:00,0.0,0.0,0.0,0.0,2.28
2020-01-16 07:10:00,0.0,0.0,0.0,0.0,2.28
2020-01-16 08:10:00,202.27,159.29,42.989999999999995,159.29,2.34
2020-01-16 09:10:00,492.07,378.38,113.68,378.38,2.48
2020-01-16 10:10:00,683.3,546.91,136.39000000000001,546.91,2.69
2020-01-16 11:10:00,747.35,592.69,154.66,592.69,3.24
2020-01-16 12:10:00,384.84,208.03,176.81,208.03,4.14
2020-01-16 13:10:00,646.03,499.38,146.65,499.38,3.79
2020-01-16 14:10:00,523.09,416.6,106.49,416.6,3.52
2020-01-16 15:10:00,122.23,84.14,38.09,84.14,3.59
2020-01-16 16:10:00,0.0,0.0,0.0,0.0,3.72
2020-01-16 17:10:00,0.0,0.0,0.0,0.0,3.93
2020-01-16 18:10:00,0.0,0.0,0.0,0.0,4.14
2020-01-16 19:10:00,0.0,0.0,0.0,0.0,4.41
2020-01-16 20:10:00,0.0,0.0,0.0,0.0,4.76
2020-01-16 21:10:00,0.0,0.0,0.0,0.0,4.76
2020-01-16 22:10:00,0.0,0.0,0.0,0.0,4.69
2020-01-16 23:10:00,0.0,0.0,0.0,0.0,4.62
2020-01-17 00:10:00,0.0,0.0,0.0,0.0,4.28
2020-01-17 01:10:00,0.0,0.0,0.0,0.0,3.93
2020-01-17 02:10:00,0.0,0.0,0.0,0.0,4.0
2020-01-17 03:10:00,0.0,0.0,0.0,0.0,4.21
2020-01-17 04:10:00,0.0,0.0,0.0,0.0,4.21
2020-01-17 05:10:00,0.0,0.0,0.0,0.0,4.21
2020-01-17 06:10:00,0.0,0.0,0.0,0.0,4.14
2020-01-17 07:10:00,0.0,0.0,0.0,0.0,4.28
2020-01-17 08:10:00,7.94,0.0,7.93,0.0,4.14
2020-01-17 09:10:00,21.17,0.0,21.169999999999998,0.0,3.93
2020-01-17 10:10:00,75.94,3.06,72.88000000000001,3.06,3.79
2020-01-17 11:10:00,88.95,2.87,86.08,2.87,3.38
2020-01-17 12:10:00,80.26,0.0,80.27,0.0,3.38
2020-01-17 13:10:00,71.44,0.0,71.44,0.0,3.79
2020-01-17 14:10:00,49.39,0.0,49.39,0.0,3.59
2020-01-17 15:10:00,9.7,0.0,9.700000000000001,0.0,3.52
2020-01-17 16:10:00,0.0,0.0,0.0,0.0,3.66
2020-01-17 17:10:00,0.0,0.0,0.0,0.0,3.79
2020-01-17 18:10:00,0.0,0.0,0.0,0.0,4.07
2020-01-17 19:10:00,0.0,0.0,0.0,0.0,4.21
2020-01-17 20:10:00,0.0,0.0,0.0,0.0,4.55
2020-01-17 21:10:00,0.0,0.0,0.0,0.0,4.41
2020-01-17 22:10:00,0.0,0.0,0.0,0.0,4.0
2020-01-17 23:10:00,0.0,0.0,0.0,0.0,3.59
2020-01-18 00:10:00,0.0,0.0,0.0,0.0,3.38
2020-01-18 01:10:00,0.0,0.0,0.0,0.0,3.31
2020-01-18 02:10:00,0.0,0.0,0.0,0.0,3.31
2020-01-18 03:10:00,0.0,0.0,0.0,0.0,3.31
2020-01-18 04:10:00,0.0,0.0,0.0,0.0,3.38
2020-01-18 05:10:00,0.0,0.0,0.0,0.0,3.45
2020-01-18 06:10:00,0.0,0.0,0.0,0.0,3.17
2020-01-18 07:10:00,0.0,0.0,0.0,0.0,3.17
2020-01-18 08:10:00,52.76,25.1,27.66,25.1,3.24
2020-01-18 09:10:00,86.6,18.08,68.52,18.08,3.45
2020-01-18 10:10:00,110.29,15.16,95.13,15.16,4.34
